date,code,name,trade_type,price,shares,value
2026-01-06,2330,台積電,配對交易,1692.49,25100.0,42481499.0
2026-01-06,2330,台積電,配對交易,1687.46,150000.0,253119000.0
2026-01-06,2330,台積電,配對交易,1687.45,52000.0,87747400.0
2026-01-06,2330,台積電,配對交易,1686.2,96000.0,161875200.0
2026-01-06,2330,台積電,配對交易,1686.04,95000.0,160173800.0
2026-01-06,2330,台積電,配對交易,1679.99,67100.0,112727329.0
2026-01-06,2330,台積電,配對交易,1679.98,155650.0,261488887.0
2026-01-06,2330,台積電,配對交易,1679.97,35350.0,59386940.0
2026-01-06,2330,台積電,配對交易,1679.96,54900.0,92229804.0
2026-01-06,2330,台積電,配對交易,1672.5,57500.0,96168750.0
2026-01-06,2330,台積電,配對交易,1668.37,1086000.0,1811849820.0
2026-01-06,2330,台積電,配對交易,1668.36,1850000.0,3086466000.0
2026-01-06,2330,台積電,配對交易,1616.86,26000.0,42038360.0
2026-01-06,2382,廣達,配對交易,280.03,56000.0,15681680.0
2026-01-06,2382,廣達,配對交易,278.25,88000.0,24486000.0
2026-01-06,2383,台光電,配對交易,1697.5,41000.0,69597500.0
2026-01-06,2454,聯發科,配對交易,1492.5,43000.0,64177500.0
2026-01-06,2603,長榮,配對交易,191.27,160000.0,30603200.0
2026-01-06,2603,長榮,配對交易,190.3,134000.0,25500200.0
2026-01-06,2603,長榮,配對交易,190.27,172000.0,32726440.0
2026-01-06,2603,長榮,配對交易,189.29,159000.0,30097110.0
2026-01-06,2882,國泰金,配對交易,76.35,247000.0,18858450.0
2026-01-06,2883,凱基金,配對交易,15.75,500000.0,7875000.0
2026-01-06,2884,玉山金,配對交易,33.8,1970000.0,66586000.0
2026-01-06,2884,玉山金,配對交易,33.78,2116000.0,71478480.0
2026-01-06,2891,中信金,配對交易,49.73,379000.0,18847670.0
2026-01-06,3533,嘉澤,配對交易,1277.5,15000.0,19162500.0
2026-01-06,3653,健策,配對交易,2641.94,10000.0,26419400.0
2026-01-06,3665,貿聯-KY,配對交易,1572.5,18000.0,28305000.0
2026-01-06,3711,日月光投控,配對交易,269.75,382000.0,103044500.0
2026-01-06,4904,遠傳,配對交易,89.41,168000.0,15020880.0
2026-01-06,4958,臻鼎-KY,配對交易,141.5,496501.0,70254892.0
2026-01-07,00710B,復華彭博非投等債,配對交易,19.02,19000000.0,361380000.0
2026-01-07,2308,台達電,配對交易,986.43,70000.0,69050100.0
2026-01-07,2317,鴻海,配對交易,238.67,584000.0,139383280.0
2026-01-07,2317,鴻海,配對交易,238.65,525000.0,125291250.0
2026-01-07,2317,鴻海,配對交易,238.25,958000.0,228243500.0
2026-01-07,2317,鴻海,配對交易,238.15,172225.0,41015384.0
2026-01-07,2317,鴻海,配對交易,238.13,242775.0,57812011.0
2026-01-07,2317,鴻海,配對交易,235.75,1500000.0,353625000.0
2026-01-07,2330,台積電,配對交易,1676.28,19200.0,32184576.0
2026-01-07,2330,台積電,配對交易,1676.26,10800.0,18103608.0
2026-01-07,2330,台積電,配對交易,1675.0,1012000.0,1695100000.0
2026-01-07,2330,台積電,配對交易,1674.72,71440.0,119641997.0
2026-01-07,2330,台積電,配對交易,1674.71,116560.0,195204198.0
2026-01-07,2330,台積電,配對交易,1673.15,11000.0,18404650.0
2026-01-07,2330,台積電,配對交易,1666.86,20010.0,33353869.0
2026-01-07,2330,台積電,配對交易,1666.85,9990.0,16651832.0
2026-01-07,2330,台積電,配對交易,1666.67,9000.0,15000030.0
2026-01-07,2330,台積電,配對交易,1659.35,60000.0,99561000.0
2026-01-07,2330,台積電,配對交易,1656.5,10000.0,16565000.0
2026-01-07,2345,智邦,配對交易,1205.98,14000.0,16883720.0
2026-01-07,2383,台光電,配對交易,1542.5,13000.0,20052500.0
2026-01-07,2454,聯發科,配對交易,1490.72,12000.0,17888640.0
2026-01-07,2603,長榮,配對交易,194.34,286000.0,55581240.0
2026-01-07,3017,奇鋐,配對交易,1413.59,20295.0,28688809.0
2026-01-07,3017,奇鋐,配對交易,1413.57,12705.0,17959407.0
2026-01-07,3036,文曄,配對交易,145.5,196000.0,28518000.0
2026-01-07,3036,文曄,配對交易,132.0,281000.0,37092000.0
2026-01-07,3653,健策,配對交易,2496.43,22100.0,55171103.0
2026-01-07,3653,健策,配對交易,2496.41,17900.0,44685739.0
2026-01-07,3711,日月光投控,配對交易,276.39,850000.0,234931500.0
2026-01-07,3711,日月光投控,配對交易,276.38,139815.0,38642070.0
2026-01-07,3711,日月光投控,配對交易,276.37,1357000.0,375034090.0
2026-01-07,3711,日月光投控,配對交易,276.36,99185.0,27410767.0
2026-01-07,3711,日月光投控,配對交易,276.25,500000.0,138125000.0
2026-01-07,4958,臻鼎-KY,配對交易,148.0,315355.0,46672540.0
2026-01-07,4958,臻鼎-KY,配對交易,147.5,1127000.0,166232500.0
2026-01-07,4958,臻鼎-KY,配對交易,145.5,377593.0,54939782.0
2026-01-08,1519,華城,配對交易,742.5,93000.0,69052500.0
2026-01-08,2308,台達電,配對交易,1032.5,32000.0,33040000.0
2026-01-08,2317,鴻海,配對交易,234.99,70000.0,16449300.0
2026-01-08,2317,鴻海,配對交易,229.9,76680.0,17628732.0
2026-01-08,2317,鴻海,配對交易,229.89,65320.0,15016415.0
2026-01-08,2317,鴻海,配對交易,229.66,70000.0,16076200.0
2026-01-08,2330,台積電,配對交易,1729.92,15000.0,25948800.0
2026-01-08,2330,台積電,配對交易,1692.5,46000.0,77855000.0
2026-01-08,2330,台積電,配對交易,1690.65,55795.0,94329817.0
2026-01-08,2330,台積電,配對交易,1690.0,54205.0,91606450.0
2026-01-08,2330,台積電,配對交易,1682.64,122620.0,206325317.0
2026-01-08,2330,台積電,配對交易,1682.63,442840.0,745135869.0
2026-01-08,2330,台積電,配對交易,1682.62,78380.0,131883756.0
2026-01-08,2330,台積電,配對交易,1676.8,11000.0,18444800.0
2026-01-08,2330,台積電,配對交易,1668.59,13000.0,21691670.0
2026-01-08,2330,台積電,配對交易,1667.0,20000.0,33340000.0
2026-01-08,2330,台積電,配對交易,1660.0,35000.0,58100000.0
2026-01-08,2330,台積電,配對交易,1650.0,20000.0,33000000.0
2026-01-08,2345,智邦,配對交易,1260.89,88720.0,111866161.0
2026-01-08,2345,智邦,配對交易,1260.82,74280.0,93653710.0
2026-01-08,2345,智邦,配對交易,1260.09,13000.0,16381170.0
2026-01-08,2345,智邦,配對交易,1260.08,37000.0,46622960.0
2026-01-08,2345,智邦,配對交易,1217.5,18000.0,21915000.0
2026-01-08,2357,華碩,配對交易,536.5,113685.0,60992002.0
2026-01-08,2357,華碩,配對交易,536.36,115315.0,61850353.0
2026-01-08,2360,致茂,配對交易,925.29,28000.0,25908120.0
2026-01-08,2360,致茂,配對交易,925.27,46000.0,42562420.0
2026-01-08,2382,廣達,配對交易,288.83,100000.0,28883000.0
2026-01-08,2382,廣達,配對交易,275.67,100000.0,27567000.0
2026-01-08,2382,廣達,配對交易,275.66,100000.0,27566000.0
2026-01-08,2881,富邦金,配對交易,96.78,218000.0,21098040.0
2026-01-08,2881,富邦金,配對交易,96.75,179000.0,17318250.0
2026-01-08,2891,中信金,配對交易,50.0,10600000.0,530000000.0
2026-01-08,3231,緯創,配對交易,151.1,208000.0,31428800.0
2026-01-08,3653,健策,配對交易,2452.5,32000.0,78480000.0
2026-01-08,3653,健策,配對交易,2447.5,76000.0,186010000.0
2026-01-08,3661,世芯-KY,配對交易,3657.63,15196.0,55581345.0
2026-01-08,3661,世芯-KY,配對交易,3657.62,14600.0,53401252.0
2026-01-08,3665,貿聯-KY,配對交易,1408.38,17000.0,23942460.0
2026-01-08,3711,日月光投控,配對交易,277.03,200000.0,55406000.0
2026-01-08,3711,日月光投控,配對交易,273.07,107000.0,29218490.0
2026-01-08,3711,日月光投控,配對交易,271.97,743140.0,202111786.0
2026-01-08,3711,日月光投控,配對交易,271.96,274860.0,74750926.0
2026-01-08,4526,東台,逐筆交易,28.5,500000.0,14250000.0
2026-01-08,4904,遠傳,配對交易,89.45,228000.0,20394600.0
2026-01-08,6415,矽力*-KY,配對交易,228.97,115000.0,26331550.0
2026-01-08,7769,鴻勁,配對交易,3182.75,32500.0,103439375.0
2026-01-08,7769,鴻勁,配對交易,3182.73,30500.0,97073265.0
2026-01-08,8464,億豐,配對交易,377.19,47540.0,17931613.0
2026-01-08,8464,億豐,配對交易,377.15,40460.0,15259489.0
2026-01-09,1216,統一,配對交易,75.3,12500000.0,941250000.0
2026-01-09,2201,裕隆,配對交易,31.45,3500000.0,110075000.0
2026-01-09,2303,聯電,配對交易,54.45,359000.0,19547550.0
2026-01-09,2308,台達電,配對交易,1020.25,20000.0,20405000.0
2026-01-09,2327,國巨*,配對交易,241.0,14000000.0,3374000000.0
2026-01-09,2330,台積電,配對交易,1700.0,920000.0,1564000000.0
2026-01-09,2330,台積電,配對交易,1697.5,42000.0,71295000.0
2026-01-09,2330,台積電,配對交易,1680.0,112000.0,188160000.0
2026-01-09,2330,台積電,配對交易,1679.73,208000.0,349383840.0
2026-01-09,2330,台積電,配對交易,1679.71,212000.0,356098520.0
2026-01-09,2330,台積電,配對交易,1678.1,39192.0,65768095.0
2026-01-09,2330,台積電,配對交易,1678.09,20520.0,34434407.0
2026-01-09,2330,台積電,配對交易,1678.07,33480.0,56181784.0
2026-01-09,2330,台積電,配對交易,1678.05,31808.0,53375414.0
2026-01-09,2330,台積電,配對交易,1672.9,13365.0,22358308.0
2026-01-09,2330,台積電,配對交易,1672.88,16635.0,27828359.0
2026-01-09,2330,台積電,配對交易,1665.0,1052000.0,1751580000.0
2026-01-09,2454,聯發科,配對交易,1436.33,15000.0,21544950.0
2026-01-09,2454,聯發科,配對交易,1435.42,12000.0,17225040.0
2026-01-09,2881,富邦金,配對交易,106.5,810000.0,86265000.0
2026-01-09,2882,國泰金,配對交易,75.55,248000.0,18736400.0
2026-01-09,2889,國票金,配對交易,17.2,1100000.0,18920000.0
2026-01-09,2891,中信金,配對交易,44.45,2000000.0,88900000.0
2026-01-09,3045,台灣大,配對交易,107.75,177000.0,19071750.0
2026-01-09,3494,誠研,配對交易,8.33,5168141.0,43050615.0
2026-01-09,3661,世芯-KY,配對交易,3600.0,14000.0,50400000.0
2026-01-09,5871,中租-KY,配對交易,105.0,2400000.0,252000000.0
2026-01-12,1316,上曜,配對交易,13.15,1200000.0,15780000.0
2026-01-12,2308,台達電,配對交易,1055.9,55000.0,58074500.0
2026-01-12,2308,台達電,配對交易,1055.3,35000.0,36935500.0
2026-01-12,2308,台達電,配對交易,1054.48,70000.0,73813600.0
2026-01-12,2308,台達電,配對交易,1054.46,92000.0,97010320.0
2026-01-12,2317,鴻海,配對交易,232.75,280000.0,65170000.0
2026-01-12,2330,台積電,配對交易,1715.75,10000.0,17157500.0
2026-01-12,2330,台積電,配對交易,1700.0,517000.0,878900000.0
2026-01-12,2330,台積電,配對交易,1697.49,530000.0,899669700.0
2026-01-12,2330,台積電,配對交易,1697.48,530000.0,899664400.0
2026-01-12,2330,台積電,配對交易,1697.01,81000.0,137457810.0
2026-01-12,2330,台積電,配對交易,1696.99,62000.0,105213380.0
2026-01-12,2330,台積電,配對交易,1696.41,49000.0,83124090.0
2026-01-12,2330,台積電,配對交易,1696.3,95000.0,161148500.0
2026-01-12,2330,台積電,配對交易,1696.19,51000.0,86505690.0
2026-01-12,2330,台積電,配對交易,1696.0,214760.0,364232960.0
2026-01-12,2330,台積電,配對交易,1695.99,21240.0,36022828.0
2026-01-12,2330,台積電,配對交易,1695.39,48000.0,81378720.0
2026-01-12,2330,台積電,配對交易,1695.23,61360.0,104019313.0
2026-01-12,2330,台積電,配對交易,1695.22,56640.0,96017261.0
2026-01-12,2330,台積電,配對交易,1695.2,441000.0,747583200.0
2026-01-12,2330,台積電,配對交易,1695.18,308000.0,522115440.0
2026-01-12,2330,台積電,配對交易,1695.0,61568.0,104357760.0
2026-01-12,2330,台積電,配對交易,1694.0,37432.0,63409808.0
2026-01-12,2330,台積電,配對交易,1692.53,48000.0,81241440.0
2026-01-12,2357,華碩,配對交易,542.5,212000.0,115010000.0
2026-01-12,2360,致茂,配對交易,954.0,68000.0,64872000.0
2026-01-12,2368,金像電,配對交易,668.32,178740.0,119455517.0
2026-01-12,2368,金像電,配對交易,668.3,152260.0,101755358.0
2026-01-12,2454,聯發科,配對交易,1432.5,221000.0,316582500.0
2026-01-12,3231,緯創,配對交易,147.75,128000.0,18912000.0
2026-01-12,3665,貿聯-KY,配對交易,1390.07,15800.0,21963106.0
2026-01-12,3665,貿聯-KY,配對交易,1390.05,11200.0,15568560.0
2026-01-12,3711,日月光投控,配對交易,285.75,100000.0,28575000.0
2026-01-12,6669,緯穎,配對交易,4167.22,16660.0,69425885.0
2026-01-12,6669,緯穎,配對交易,4167.2,11340.0,47256048.0
2026-01-12,6918,愛派司,逐筆交易,84.0,180000.0,15120000.0
2026-01-13,2308,台達電,配對交易,1054.45,36240.0,38213268.0
2026-01-13,2308,台達電,配對交易,1054.44,265760.0,280227974.0
2026-01-13,2308,台達電,配對交易,1048.2,36550.0,38311710.0
2026-01-13,2308,台達電,配對交易,1048.18,49450.0,51832501.0
2026-01-13,2308,台達電,配對交易,1035.69,39000.0,40391910.0
2026-01-13,2317,鴻海,配對交易,235.6,73000.0,17198800.0
2026-01-13,2317,鴻海,配對交易,234.52,100000.0,23452000.0
2026-01-13,2317,鴻海,配對交易,229.2,180000.0,41256000.0
2026-01-13,2317,鴻海,配對交易,227.53,199680.0,45433190.0
2026-01-13,2317,鴻海,配對交易,227.51,184320.0,41934643.0
2026-01-13,2317,鴻海,配對交易,227.25,84000.0,19089000.0
2026-01-13,2317,鴻海,配對交易,227.1,210000.0,47691000.0
2026-01-13,2330,台積電,配對交易,1720.0,49000.0,84280000.0
2026-01-13,2330,台積電,配對交易,1712.5,28000.0,47950000.0
2026-01-13,2330,台積電,配對交易,1710.61,41000.0,70135010.0
2026-01-13,2330,台積電,配對交易,1710.0,1174000.0,2007540000.0
2026-01-13,2330,台積電,配對交易,1708.91,320000.0,546851200.0
2026-01-13,2330,台積電,配對交易,1708.48,707000.0,1207895360.0
2026-01-13,2357,華碩,配對交易,518.0,66000.0,34188000.0
2026-01-13,2382,廣達,配對交易,279.04,275625.0,76910400.0
2026-01-13,2382,廣達,配對交易,279.02,312375.0,87158872.0
2026-01-13,2382,廣達,配對交易,278.99,611000.0,170462890.0
2026-01-13,2382,廣達,配對交易,278.97,792000.0,220944240.0
2026-01-13,2385,群光,配對交易,128.0,560000.0,71680000.0
2026-01-13,2454,聯發科,配對交易,1478.29,35000.0,51740150.0
2026-01-13,2454,聯發科,配對交易,1450.0,25000.0,36250000.0
2026-01-13,2885,元大金,配對交易,40.5,1074000.0,43497000.0
2026-01-13,3017,奇鋐,配對交易,1357.77,56880.0,77229958.0
2026-01-13,3017,奇鋐,配對交易,1357.76,22120.0,30033651.0
2026-01-13,3044,健鼎,配對交易,319.0,95000.0,30305000.0
2026-01-13,3653,健策,配對交易,2411.09,6460.0,15575641.0
2026-01-13,3653,健策,配對交易,2411.08,31540.0,76045463.0
2026-01-13,3653,健策,配對交易,2404.25,27300.0,65636025.0
2026-01-13,3653,健策,配對交易,2404.23,22700.0,54576021.0
2026-01-13,3661,世芯-KY,配對交易,3657.08,8000.0,29256640.0
2026-01-13,3711,日月光投控,配對交易,291.75,200000.0,58350000.0
2026-01-13,3711,日月光投控,配對交易,290.59,367000.0,106646530.0
2026-01-13,3711,日月光投控,配對交易,288.75,410000.0,118387500.0
2026-01-13,6415,矽力*-KY,配對交易,229.8,170001.0,39066230.0
2026-01-13,6415,矽力*-KY,配對交易,229.55,150999.0,34661820.0
2026-01-13,6754,匯僑設計,配對交易,47.75,434000.0,20723500.0
2026-01-13,8046,南電,配對交易,254.57,70000.0,17819900.0
2026-01-13,8046,南電,配對交易,254.56,110000.0,28001600.0
2026-01-14,1589,永冠-KY,逐筆交易,18.0,1000000.0,18000000.0
2026-01-14,2308,台達電,配對交易,1062.5,172000.0,182750000.0
2026-01-14,2317,鴻海,配對交易,232.72,84500.0,19664840.0
2026-01-14,2317,鴻海,配對交易,232.67,103500.0,24081345.0
2026-01-14,2317,鴻海,配對交易,230.25,93000.0,21413250.0
2026-01-14,2327,國巨*,配對交易,279.75,176000.0,49236000.0
2026-01-14,2330,台積電,配對交易,1710.0,544000.0,930240000.0
2026-01-14,2330,台積電,配對交易,1707.81,15960.0,27256648.0
2026-01-14,2330,台積電,配對交易,1707.8,12000.0,20493600.0
2026-01-14,2330,台積電,配對交易,1707.79,22040.0,37639692.0
2026-01-14,2330,台積電,配對交易,1707.5,596000.0,1017670000.0
2026-01-14,2330,台積電,配對交易,1707.19,253170.0,432209292.0
2026-01-14,2330,台積電,配對交易,1707.18,37830.0,64582619.0
2026-01-14,2330,台積電,配對交易,1706.93,340952.0,581981197.0
2026-01-14,2330,台積電,配對交易,1706.91,749048.0,1278557522.0
2026-01-14,2330,台積電,配對交易,1699.22,20000.0,33984400.0
2026-01-14,2345,智邦,配對交易,1215.0,34000.0,41310000.0
2026-01-14,2357,華碩,配對交易,526.86,36000.0,18966960.0
2026-01-14,2382,廣達,配對交易,285.75,64000.0,18288000.0
2026-01-14,2382,廣達,配對交易,285.25,69000.0,19682250.0
2026-01-14,2382,廣達,配對交易,284.67,55000.0,15656850.0
2026-01-14,2408,南亞科,配對交易,234.0,616000.0,144144000.0
2026-01-14,2454,聯發科,配對交易,1497.5,50000.0,74875000.0
2026-01-14,2609,陽明,配對交易,55.4,347000.0,19223800.0
2026-01-14,3017,奇鋐,配對交易,1412.5,44000.0,62150000.0
2026-01-14,3023,信邦,配對交易,195.75,1148000.0,224721000.0
2026-01-14,3653,健策,配對交易,2462.6,12500.0,30782500.0
2026-01-14,3653,健策,配對交易,2462.59,26500.0,65258635.0
2026-01-14,3653,健策,配對交易,2443.5,30044.0,73412514.0
2026-01-14,3653,健策,配對交易,2443.45,6956.0,16996638.0
2026-01-14,3711,日月光投控,配對交易,292.22,67320.0,19672250.0
2026-01-14,3711,日月光投控,配對交易,292.17,130680.0,38180776.0
2026-01-14,6415,矽力*-KY,配對交易,221.0,79000.0,17459000.0
2026-01-14,6770,力積電,配對交易,50.6,1012000.0,51207200.0
2026-01-15,2002,中鋼,配對交易,19.63,523000.0,10266490.0
2026-01-15,2308,台達電,配對交易,1055.0,36000.0,37980000.0
2026-01-15,2308,台達電,配對交易,1040.77,26500.0,27580405.0
2026-01-15,2308,台達電,配對交易,1040.76,19500.0,20294820.0
2026-01-15,2330,台積電,配對交易,1690.0,1275000.0,2154750000.0
2026-01-15,2330,台積電,配對交易,1689.1,418320.0,706584312.0
2026-01-15,2330,台積電,配對交易,1689.09,85680.0,144721231.0
2026-01-15,2330,台積電,配對交易,1688.8,161520.0,272774976.0
2026-01-15,2330,台積電,配對交易,1688.79,132480.0,223730899.0
2026-01-15,2330,台積電,配對交易,1688.52,48000.0,81048960.0
2026-01-15,2330,台積電,配對交易,1688.5,43000.0,72605500.0
2026-01-15,2330,台積電,配對交易,1687.33,143640.0,242368081.0
2026-01-15,2330,台積電,配對交易,1687.32,108360.0,182837995.0
2026-01-15,2330,台積電,配對交易,1685.0,113000.0,190405000.0
2026-01-15,2330,台積電,配對交易,1682.09,17000.0,28595530.0
2026-01-15,2382,廣達,配對交易,282.75,132000.0,37323000.0
2026-01-15,2383,台光電,配對交易,1597.5,12000.0,19170000.0
2026-01-15,2454,聯發科,配對交易,1487.5,51000.0,75862500.0
2026-01-15,2454,聯發科,配對交易,1477.5,105000.0,155137500.0
2026-01-15,2645,長榮航太,配對交易,152.49,300000.0,45747000.0
2026-01-15,2645,長榮航太,配對交易,152.47,250000.0,38117500.0
2026-01-15,2881,富邦金,配對交易,94.85,203000.0,19254550.0
2026-01-15,3017,奇鋐,配對交易,1381.53,15000.0,20722950.0
2026-01-15,3653,健策,配對交易,2352.81,22950.0,53996990.0
2026-01-15,3653,健策,配對交易,2352.78,17050.0,40114899.0
2026-01-15,3653,健策,配對交易,2341.69,59000.0,138159710.0
2026-01-15,6239,力成,配對交易,253.09,75570.0,19126011.0
2026-01-15,6239,力成,配對交易,253.08,153430.0,38830064.0
2026-01-15,6414,樺漢,配對交易,299.25,63000.0,18852750.0
2026-01-16,2308,台達電,配對交易,1121.57,21525.0,24141794.0
2026-01-16,2308,台達電,配對交易,1121.53,13475.0,15112617.0
2026-01-16,2308,台達電,配對交易,1104.04,18605.0,20540664.0
2026-01-16,2308,台達電,配對交易,1104.02,42395.0,46804928.0
2026-01-16,2317,鴻海,配對交易,233.27,172480.0,40234410.0
2026-01-16,2317,鴻海,配對交易,233.25,275520.0,64265040.0
2026-01-16,2330,台積電,配對交易,1760.0,85000.0,149600000.0
2026-01-16,2330,台積電,配對交易,1743.27,42792.0,74598010.0
2026-01-16,2330,台積電,配對交易,1743.26,50208.0,87525598.0
2026-01-16,2330,台積電,配對交易,1740.92,17000.0,29595640.0
2026-01-16,2330,台積電,配對交易,1740.0,458000.0,796920000.0
2026-01-16,2330,台積電,配對交易,1737.1,20520.0,35645292.0
2026-01-16,2330,台積電,配對交易,1737.08,17480.0,30364158.0
2026-01-16,2330,台積電,配對交易,1732.16,140000.0,242502400.0
2026-01-16,2330,台積電,配對交易,1731.07,477160.0,825997361.0
2026-01-16,2330,台積電,配對交易,1731.06,126840.0,219567650.0
2026-01-16,2330,台積電,配對交易,1726.38,91000.0,157100580.0
2026-01-16,2330,台積電,配對交易,1726.36,119000.0,205436840.0
2026-01-16,2345,智邦,配對交易,1230.14,63000.0,77498820.0
2026-01-16,2345,智邦,配對交易,1229.42,62000.0,76224040.0
2026-01-16,2357,華碩,配對交易,515.4,87000.0,44839800.0
2026-01-16,2357,華碩,配對交易,515.39,89000.0,45869710.0
2026-01-16,2382,廣達,配對交易,287.25,67000.0,19245750.0
2026-01-16,2382,廣達,配對交易,287.0,426000.0,122262000.0
2026-01-16,2454,聯發科,配對交易,1517.5,337000.0,511397500.0
2026-01-16,2454,聯發科,配對交易,1510.71,21000.0,31724910.0
2026-01-16,2454,聯發科,配對交易,1509.75,17000.0,25665750.0
2026-01-16,2801,彰銀,配對交易,20.39,824000.0,16801360.0
2026-01-16,2882,國泰金,配對交易,67.7,880000.0,59576000.0
2026-01-16,2891,中信金,配對交易,50.62,570000.0,28853400.0
2026-01-16,2891,中信金,配對交易,50.61,720000.0,36439200.0
2026-01-16,3023,信邦,配對交易,195.25,429000.0,83762250.0
2026-01-16,3533,嘉澤,配對交易,1369.67,144000.0,197232480.0
2026-01-16,3533,嘉澤,配對交易,1369.65,92000.0,126007800.0
2026-01-16,3665,貿聯-KY,配對交易,1402.5,20000.0,28050000.0
2026-01-19,1795,美時,逐筆交易,329.1,726000.0,238926600.0
2026-01-19,2303,聯電,配對交易,60.55,347000.0,21010850.0
2026-01-19,2308,台達電,配對交易,1127.72,25000.0,28193000.0
2026-01-19,2308,台達電,配對交易,1123.22,122100.0,137145162.0
2026-01-19,2308,台達電,配對交易,1123.21,99900.0,112208679.0
2026-01-19,2324,仁寶,配對交易,32.03,500000.0,16015000.0
