date,code,foreign_net,trust_net,dealer_net,total_net
2026-04-09,1533,43000.0,0.0,-3000.0,40000.0
2026-04-09,1535,6000.0,0.0,1000.0,7000.0
2026-04-09,1536,-59970.0,0.0,-38376.0,-98346.0
2026-04-09,1537,-4000.0,0.0,-1000.0,-5000.0
2026-04-09,1538,2000.0,0.0,0.0,2000.0
2026-04-09,1539,15000.0,0.0,0.0,15000.0
2026-04-09,1540,-40000.0,0.0,5000.0,-35000.0
2026-04-09,1541,4000.0,0.0,-2000.0,2000.0
2026-04-09,1558,7000.0,-383.0,-2075.0,4542.0
2026-04-09,1560,268786.0,-27000.0,-48895.0,192891.0
2026-04-09,1563,235000.0,0.0,0.0,235000.0
2026-04-09,1568,7000.0,0.0,0.0,7000.0
2026-04-09,1582,735020.0,0.0,-90808.0,644212.0
2026-04-09,1583,3000.0,0.0,0.0,3000.0
2026-04-09,1587,-130681.0,0.0,438.0,-130243.0
2026-04-09,1590,167639.0,-12169.0,-9201.0,146269.0
2026-04-09,1597,-92030.0,0.0,-72802.0,-164832.0
2026-04-09,1598,-1000.0,0.0,-2000.0,-3000.0
2026-04-09,1603,-97000.0,0.0,-3000.0,-100000.0
2026-04-09,1604,-88000.0,0.0,-5000.0,-93000.0
2026-04-09,1605,-1971477.0,-37423.0,-295835.0,-2304735.0
2026-04-09,1608,-154000.0,1000.0,-7344.0,-160344.0
2026-04-09,1609,-883707.0,-15000.0,-22390.0,-921097.0
2026-04-09,1611,-49000.0,0.0,-4655.0,-53655.0
2026-04-09,1612,-216000.0,0.0,-3787.0,-219787.0
2026-04-09,1614,11000.0,0.0,-1000.0,10000.0
2026-04-09,1615,9000.0,0.0,0.0,9000.0
2026-04-09,1616,-101000.0,0.0,-5.0,-101005.0
2026-04-09,1617,5000.0,0.0,380.0,5380.0
2026-04-09,1618,-52000.0,0.0,-1251.0,-53251.0
2026-04-09,1623,500.0,0.0,0.0,500.0
2026-04-09,1626,24780.0,0.0,0.0,24780.0
2026-04-09,1702,6000.0,-7061.0,-4983.0,-6044.0
2026-04-09,1707,8000.0,0.0,-2000.0,6000.0
2026-04-09,1708,2069000.0,0.0,-268744.0,1800256.0
2026-04-09,1709,-17900.0,0.0,-8000.0,-25900.0
2026-04-09,1710,2282000.0,0.0,70109.0,2352109.0
2026-04-09,1711,8058000.0,0.0,3732.0,8061732.0
2026-04-09,1712,-19000.0,0.0,-11793.0,-30793.0
2026-04-09,1713,-7000.0,0.0,-1000.0,-8000.0
2026-04-09,1714,149000.0,0.0,-1147.0,147853.0
2026-04-09,1717,14758970.0,236000.0,2993531.0,17988501.0
2026-04-09,1718,431000.0,0.0,8314.0,439314.0
2026-04-09,1720,44000.0,0.0,-3000.0,41000.0
2026-04-09,1721,-86000.0,0.0,-6000.0,-92000.0
2026-04-09,1722,1962000.0,1000.0,0.0,1963000.0
2026-04-09,1723,285000.0,0.0,-236075.0,48925.0
2026-04-09,1725,-50000.0,0.0,0.0,-50000.0
2026-04-09,1726,-8087.0,0.0,-1000.0,-9087.0
2026-04-09,1727,-442000.0,-11000.0,-1627.0,-454627.0
2026-04-09,1730,0.0,0.0,-204.0,-204.0
2026-04-09,1731,1000.0,0.0,0.0,1000.0
2026-04-09,1732,-37000.0,0.0,5000.0,-32000.0
2026-04-09,1733,16001.0,0.0,0.0,16001.0
2026-04-09,1734,56000.0,0.0,0.0,56000.0
2026-04-09,1735,150000.0,0.0,4651.0,154651.0
2026-04-09,1736,-54000.0,-71000.0,-687.0,-125687.0
2026-04-09,1737,6000.0,0.0,0.0,6000.0
2026-04-09,1752,0.0,0.0,0.0,0.0
2026-04-09,1760,-21000.0,0.0,0.0,-21000.0
2026-04-09,1762,14000.0,0.0,-423.0,13577.0
2026-04-09,1773,388015.0,0.0,10816.0,398831.0
2026-04-09,1776,2000.0,0.0,-2000.0,0.0
2026-04-09,1783,10000.0,0.0,-1000.0,9000.0
2026-04-09,1786,-109000.0,0.0,-1486.0,-110486.0
2026-04-09,1789,-394000.0,0.0,-7000.0,-401000.0
2026-04-09,1795,-520000.0,0.0,-87662.0,-607662.0
2026-04-09,1802,6635501.0,2000.0,4689682.0,11327183.0
2026-04-09,1805,2000.0,0.0,0.0,2000.0
2026-04-09,1806,-133000.0,0.0,-4000.0,-137000.0
2026-04-09,1808,-397090.0,0.0,-14000.0,-411090.0
2026-04-09,1809,-243000.0,0.0,-137.0,-243137.0
2026-04-09,1810,-92000.0,0.0,-3000.0,-95000.0
2026-04-09,1817,5000.0,0.0,-185.0,4815.0
2026-04-09,1903,1002.0,0.0,-5000.0,-3998.0
2026-04-09,1904,-98000.0,1000.0,-12813.0,-109813.0
2026-04-09,1905,21000.0,0.0,391000.0,412000.0
2026-04-09,1906,8000.0,0.0,4531.0,12531.0
2026-04-09,1907,40000.0,2000.0,-24000.0,18000.0
2026-04-09,1909,95000.0,0.0,56175.0,151175.0
2026-04-09,2002,38144360.0,-78000.0,1036290.0,39102650.0
2026-04-09,2006,1070000.0,-21000.0,-8846.0,1040154.0
2026-04-09,2007,13000.0,0.0,2000.0,15000.0
2026-04-09,2008,1000.0,0.0,0.0,1000.0
2026-04-09,2009,-644950.0,-18000.0,-5696.0,-668646.0
2026-04-09,2010,-439996.0,0.0,31000.0,-408996.0
2026-04-09,2012,14000.0,0.0,-2000.0,12000.0
2026-04-09,2013,10025.0,0.0,-2001.0,8024.0
2026-04-09,2014,1632136.0,0.0,-26000.0,1606136.0
2026-04-09,2015,72000.0,0.0,-9000.0,63000.0
2026-04-09,2017,76000.0,0.0,-5000.0,71000.0
2026-04-09,2020,184000.0,0.0,-6187.0,177813.0
2026-04-09,2022,25000.0,0.0,-15000.0,10000.0
2026-04-09,2023,-1125000.0,2000.0,-4202.0,-1127202.0
2026-04-09,2024,0.0,0.0,0.0,0.0
2026-04-09,2025,8000.0,0.0,1000.0,9000.0
2026-04-09,2027,8153000.0,2000.0,103289.0,8258289.0
2026-04-09,2028,50000.0,0.0,17000.0,67000.0
2026-04-09,2029,20000.0,0.0,-4000.0,16000.0
2026-04-09,2030,121000.0,0.0,-3000.0,118000.0
2026-04-09,2031,-22000.0,-7000.0,-6000.0,-35000.0
2026-04-09,2032,56000.0,0.0,3999.0,59999.0
2026-04-09,2033,24000.0,0.0,0.0,24000.0
2026-04-09,2034,462000.0,0.0,-130694.0,331306.0
2026-04-09,2038,75000.0,0.0,-2000.0,73000.0
2026-04-09,2049,1138201.0,0.0,201758.0,1339959.0
2026-04-09,2059,66798.0,-49217.0,3085.0,20666.0
2026-04-09,2062,-9000.0,0.0,-2000.0,-11000.0
2026-04-09,2069,-9000.0,0.0,-1000.0,-10000.0
2026-04-09,2072,396000.0,0.0,0.0,396000.0
2026-04-09,2101,139000.0,0.0,10033.0,149033.0
2026-04-09,2102,-148000.0,0.0,8000.0,-140000.0
2026-04-09,2103,1361000.0,0.0,26255.0,1387255.0
2026-04-09,2104,-1219000.0,0.0,-11479.0,-1230479.0
2026-04-09,2105,4147751.0,-88670.0,-7308.0,4051773.0
2026-04-09,2106,94000.0,1000.0,-13000.0,82000.0
2026-04-09,2107,80000.0,0.0,0.0,80000.0
2026-04-09,2108,594000.0,0.0,7718.0,601718.0
2026-04-09,2109,-17000.0,0.0,0.0,-17000.0
2026-04-09,2114,18000.0,0.0,0.0,18000.0
2026-04-09,2115,1000.0,0.0,0.0,1000.0
2026-04-09,2201,-1114067.0,1000.0,-154007.0,-1267074.0
2026-04-09,2204,-761000.0,-38882.0,-7772.0,-807654.0
2026-04-09,2206,-154975.0,-2000.0,-12000.0,-168975.0
2026-04-09,2207,50766.0,0.0,-7213.0,43553.0
2026-04-09,2208,-30209.0,-16000.0,-14000.0,-60209.0
2026-04-09,2211,-33000.0,-47651.0,0.0,-80651.0
2026-04-09,2227,10000.0,0.0,0.0,10000.0
2026-04-09,2228,-3000.0,0.0,-1000.0,-4000.0
2026-04-09,2231,-115000.0,0.0,62000.0,-53000.0
2026-04-09,2233,-346000.0,-4000.0,-13483.0,-363483.0
2026-04-09,2236,-22000.0,0.0,0.0,-22000.0
2026-04-09,2239,-5000.0,0.0,-1000.0,-6000.0
2026-04-09,2241,-134000.0,0.0,4000.0,-130000.0
2026-04-09,2243,192000.0,0.0,-17493.0,174507.0
2026-04-09,2247,3000.0,0.0,0.0,3000.0
2026-04-09,2248,1000.0,0.0,0.0,1000.0
2026-04-09,2250,-7000.0,0.0,0.0,-7000.0
2026-04-09,2254,2000.0,0.0,1000.0,3000.0
2026-04-09,2258,23000.0,0.0,-26915.0,-3915.0
2026-04-09,2301,3782693.0,-19775.0,-72644.0,3690274.0
2026-04-09,2302,41000.0,0.0,-29000.0,12000.0
2026-04-09,2303,-3336167.0,2932202.0,166071.0,-237894.0
2026-04-09,2305,358000.0,0.0,-13513.0,344487.0
2026-04-09,2308,1053431.0,-97953.0,871468.0,1826946.0
2026-04-09,2312,2175000.0,0.0,-25570.0,2149430.0
2026-04-09,2313,13038630.0,88000.0,2096077.0,15222707.0
2026-04-09,2314,1000.0,0.0,0.0,1000.0
2026-04-09,2316,3565986.0,0.0,242574.0,3808560.0
2026-04-09,2317,-5432595.0,-525014.0,-245159.0,-6202768.0
2026-04-09,2321,0.0,0.0,-509.0,-509.0
2026-04-09,2323,-1781223.0,0.0,-31743.0,-1812966.0
2026-04-09,2324,-11039727.0,-896411.0,-346998.0,-12283136.0
2026-04-09,2327,19081656.0,-138500.0,393189.0,19336345.0
2026-04-09,2328,-581000.0,0.0,-45946.0,-626946.0
2026-04-09,2329,-2291931.0,-44000.0,-447123.0,-2783054.0
2026-04-09,2330,721890.0,-103635.0,-497421.0,120834.0
2026-04-09,2331,-403000.0,-8000.0,-37342.0,-448342.0
2026-04-09,2332,-552000.0,0.0,-4807.0,-556807.0
2026-04-09,2337,-27993215.0,1810000.0,-1544213.0,-27727428.0
2026-04-09,2338,297001.0,0.0,40091.0,337092.0
2026-04-09,2340,-2119999.0,0.0,108341.0,-2011658.0
2026-04-09,2342,-32000.0,0.0,-173.0,-32173.0
2026-04-09,2344,-22044444.0,185260.0,-2689251.0,-24548435.0
2026-04-09,2345,-440064.0,65316.0,-5554.0,-380302.0
2026-04-09,2347,-73700.0,-277681.0,108370.0,-243011.0
2026-04-09,2348,-237000.0,0.0,-4709.0,-241709.0
2026-04-09,2349,301294.0,0.0,1000.0,302294.0
2026-04-09,2351,-615345.0,0.0,-176404.0,-791749.0
2026-04-09,2352,2046000.0,-26000.0,-142124.0,1877876.0
2026-04-09,2353,-3916336.0,-197981.0,-2017626.0,-6131943.0
2026-04-09,2354,-739067.0,1000.0,-6451.0,-744518.0
2026-04-09,2355,1020100.0,-19027.0,974019.0,1975092.0
2026-04-09,2356,1600448.0,1316498.0,250754.0,3167700.0
2026-04-09,2357,-103056.0,13103.0,12015.0,-77938.0
2026-04-09,2359,-28002.0,0.0,-68.0,-28070.0
2026-04-09,2360,697336.0,379389.0,-89462.0,987263.0
2026-04-09,2362,4000.0,0.0,-4000.0,0.0
2026-04-09,2363,-815896.0,0.0,-86341.0,-902237.0
2026-04-09,2364,-25998.0,0.0,-296.0,-26294.0
2026-04-09,2365,-137997.0,0.0,-243.0,-138240.0
2026-04-09,2367,33398179.0,-69000.0,2876024.0,36205203.0
2026-04-09,2368,1269089.0,297001.0,178368.0,1744458.0
2026-04-09,2369,-2974650.0,0.0,-185392.0,-3160042.0
2026-04-09,2371,-6902431.0,-41000.0,-394604.0,-7338035.0
2026-04-09,2373,2000.0,0.0,0.0,2000.0
2026-04-09,2374,-510886.0,0.0,13131.0,-497755.0
2026-04-09,2375,-85000.0,0.0,-1755.0,-86755.0
2026-04-09,2376,2205107.0,793655.0,43164.0,3041926.0
2026-04-09,2377,-295174.0,-5000.0,-44114.0,-344288.0
2026-04-09,2379,680638.0,163496.0,-41642.0,802492.0
2026-04-09,2380,1200.0,0.0,0.0,1200.0
2026-04-09,2382,14888939.0,419627.0,-436388.0,14872178.0
2026-04-09,2383,95010.0,59629.0,47130.0,201769.0
2026-04-09,2385,604247.0,174073.0,-80725.0,697595.0
2026-04-09,2387,-137000.0,0.0,-2038.0,-139038.0
2026-04-09,2388,664035.0,0.0,364318.0,1028353.0
2026-04-09,2390,-73999.0,0.0,-4000.0,-77999.0
2026-04-09,2392,-159750.0,1000.0,-21825.0,-180575.0
2026-04-09,2393,1317549.0,-37111.0,136570.0,1417008.0
2026-04-09,2395,974919.0,-46612.0,7335.0,935642.0
2026-04-09,2397,39000.0,0.0,-2000.0,37000.0
2026-04-09,2399,-7032530.0,-17000.0,-51998.0,-7101528.0
2026-04-09,2401,240001.0,0.0,-2310.0,237691.0
2026-04-09,2402,1193000.0,-26000.0,455721.0,1622721.0
2026-04-09,2404,-430007.0,-38000.0,21514.0,-446493.0
2026-04-09,2405,-159000.0,0.0,0.0,-159000.0
2026-04-09,2406,-1956970.0,0.0,-3573.0,-1960543.0
2026-04-09,2408,-33225138.0,-789991.0,-990137.0,-35005266.0
2026-04-09,2409,130911066.0,0.0,14145350.0,145056416.0
2026-04-09,2412,-392175.0,682736.0,-250000.0,40561.0
2026-04-09,2413,-1187052.0,-8000.0,556.0,-1194496.0
2026-04-09,2414,-11000.0,0.0,0.0,-11000.0
2026-04-09,2415,-54000.0,0.0,-6018.0,-60018.0
2026-04-09,2417,-285000.0,0.0,0.0,-285000.0
2026-04-09,2419,-2870000.0,0.0,-143810.0,-3013810.0
2026-04-09,2420,189000.0,0.0,-2000.0,187000.0
2026-04-09,2421,490731.0,0.0,350015.0,840746.0
2026-04-09,2423,-45000.0,0.0,-2000.0,-47000.0
2026-04-09,2424,1000.0,0.0,700.0,1700.0
2026-04-09,2425,-65999.0,0.0,-2000.0,-67999.0
2026-04-09,2426,1745000.0,0.0,162721.0,1907721.0
2026-04-09,2427,49000.0,0.0,0.0,49000.0
2026-04-09,2428,-67000.0,0.0,4212.0,-62788.0
2026-04-09,2429,-82000.0,0.0,-4.0,-82004.0
2026-04-09,2430,6000.0,0.0,-1000.0,5000.0
2026-04-09,2431,-44000.0,0.0,0.0,-44000.0
2026-04-09,2432,10000.0,0.0,-22000.0,-12000.0
2026-04-09,2433,10000.0,0.0,-2000.0,8000.0
2026-04-09,2434,1000.0,0.0,0.0,1000.0
2026-04-09,2436,-866090.0,0.0,-77405.0,-943495.0
2026-04-09,2438,13000.0,0.0,5000.0,18000.0
2026-04-09,2439,-615000.0,-265965.0,55383.0,-825582.0
2026-04-09,2440,4000.0,0.0,1000.0,5000.0
2026-04-09,2441,-1688485.0,1000.0,273669.0,-1413816.0
2026-04-09,2442,-802000.0,0.0,-7009.0,-809009.0
2026-04-09,2444,100000.0,0.0,0.0,100000.0
2026-04-09,2449,204714.0,-2033894.0,-160103.0,-1989283.0
2026-04-09,2450,50000.0,0.0,-3000.0,47000.0
2026-04-09,2451,-4455644.0,-18260.0,-57775.0,-4531679.0
2026-04-09,2453,4999.0,0.0,-1000.0,3999.0
2026-04-09,2454,-727951.0,-177842.0,-79154.0,-984947.0
2026-04-09,2455,145491.0,2000.0,368386.0,515877.0
2026-04-09,2457,-258100.0,0.0,-17592.0,-275692.0
2026-04-09,2458,1752568.0,-145560.0,-16119.0,1590889.0
2026-04-09,2459,-7000.0,0.0,-1000.0,-8000.0
2026-04-09,2460,447990.0,0.0,20000.0,467990.0
2026-04-09,2461,-199000.0,0.0,-1000.0,-200000.0
2026-04-09,2462,-37000.0,0.0,1696.0,-35304.0
2026-04-09,2464,-501764.0,0.0,-105774.0,-607538.0
2026-04-09,2465,-62000.0,0.0,7661.0,-54339.0
2026-04-09,2466,-63000.0,-15000.0,-5406.0,-83406.0
2026-04-09,2467,-478613.0,238001.0,-116064.0,-356676.0
2026-04-09,2468,-41000.0,0.0,0.0,-41000.0
2026-04-09,2471,7000.0,0.0,-1000.0,6000.0
2026-04-09,2472,-472779.0,0.0,10257.0,-462522.0
2026-04-09,2474,-367052.0,-217822.0,-63939.0,-648813.0
2026-04-09,2476,2707980.0,0.0,79484.0,2787464.0
2026-04-09,2477,-109000.0,0.0,-6000.0,-115000.0
2026-04-09,2478,37001.0,0.0,-4790.0,32211.0
2026-04-09,2480,7000.0,-2000.0,-2003.0,2997.0
2026-04-09,2481,-3559585.0,-360000.0,538131.0,-3381454.0
2026-04-09,2482,3000.0,0.0,-1000.0,2000.0
2026-04-09,2483,6000.0,0.0,0.0,6000.0
2026-04-09,2484,960000.0,0.0,2000.0,962000.0
2026-04-09,2485,-566665.0,6000.0,-40494.0,-601159.0
2026-04-09,2486,5109071.0,1003000.0,-216254.0,5895817.0
2026-04-09,2488,129001.0,0.0,-6000.0,123001.0
2026-04-09,2489,3541147.0,588000.0,770266.0,4899413.0
2026-04-09,2491,6000.0,0.0,1000.0,7000.0
2026-04-09,2492,-225249.0,4000.0,-80466.0,-301715.0
2026-04-09,2493,67783.0,-11000.0,19347.0,76130.0
2026-04-09,2495,-2084999.0,-25000.0,-55481.0,-2165480.0
2026-04-09,2496,1000.0,0.0,0.0,1000.0
2026-04-09,2497,49100.0,-9000.0,0.0,40100.0
2026-04-09,2498,-1024650.0,-11000.0,-151277.0,-1186927.0
2026-04-09,2501,113000.0,16000.0,-17000.0,112000.0
2026-04-09,2504,-375000.0,-53070.0,12923.0,-415147.0
2026-04-09,2505,-39000.0,0.0,-1000.0,-40000.0
2026-04-09,2506,-12000.0,0.0,0.0,-12000.0
2026-04-09,2509,11000.0,0.0,0.0,11000.0
2026-04-09,2511,27000.0,0.0,-25000.0,2000.0
2026-04-09,2514,6997.0,0.0,-5000.0,1997.0
2026-04-09,2515,-1737922.0,2000.0,-14243.0,-1750165.0
2026-04-09,2516,4000.0,0.0,-1000.0,3000.0
2026-04-09,2520,-986000.0,-12000.0,-5893.0,-1003893.0
2026-04-09,2524,26000.0,0.0,3000.0,29000.0
2026-04-09,2527,63000.0,-647.0,-4000.0,58353.0
2026-04-09,2528,-87150.0,-9000.0,0.0,-96150.0
2026-04-09,2530,-261999.0,-7000.0,182000.0,-86999.0
2026-04-09,2534,-67000.0,0.0,-8000.0,-75000.0
2026-04-09,2535,628549.0,0.0,23970.0,652519.0
2026-04-09,2536,18000.0,0.0,0.0,18000.0
2026-04-09,2537,146000.0,0.0,-9000.0,137000.0
2026-04-09,2538,6000.0,0.0,-5000.0,1000.0
2026-04-09,2539,-81000.0,0.0,-3084.0,-84084.0
2026-04-09,2540,34000.0,0.0,-13000.0,21000.0
2026-04-09,2542,112829.0,-62000.0,-39497.0,11332.0
2026-04-09,2543,-139000.0,0.0,-23122.0,-162122.0
2026-04-09,2545,-53000.0,0.0,-6126.0,-59126.0
2026-04-09,2546,80000.0,0.0,-820.0,79180.0
2026-04-09,2547,-686000.0,-21000.0,-171.0,-707171.0
2026-04-09,2548,1042784.0,0.0,-89368.0,953416.0
2026-04-09,2597,55617.0,-1000.0,3958.0,58575.0
2026-04-09,2601,346000.0,0.0,-14000.0,332000.0
2026-04-09,2603,1823917.0,-574450.0,96723.0,1346190.0
2026-04-09,2605,-13000.0,1000.0,148999.0,136999.0
2026-04-09,2606,476500.0,-216032.0,-47273.0,213195.0
2026-04-09,2607,-53000.0,-3000.0,-7000.0,-63000.0
2026-04-09,2608,-61000.0,0.0,-4228.0,-65228.0
2026-04-09,2609,-2577224.0,-147035.0,40130.0,-2684129.0
2026-04-09,2610,-17595634.0,-1000.0,-1663433.0,-19260067.0
2026-04-09,2611,-29000.0,0.0,0.0,-29000.0
2026-04-09,2612,-44000.0,0.0,-9022.0,-53022.0
2026-04-09,2613,-78115.0,0.0,0.0,-78115.0
2026-04-09,2614,43000.0,0.0,0.0,43000.0
2026-04-09,2615,1719900.0,-9142.0,256674.0,1967432.0
2026-04-09,2616,-72001.0,0.0,-856.0,-72857.0
2026-04-09,2617,-22000.0,0.0,-5476.0,-27476.0
2026-04-09,2618,-5240706.0,-259766.0,-459965.0,-5960437.0
2026-04-09,2630,-123000.0,0.0,-11101.0,-134101.0
2026-04-09,2633,-86314.0,-8000.0,-25521.0,-119835.0
2026-04-09,2634,-981124.0,-14000.0,-10253.0,-1005377.0
2026-04-09,2636,45000.0,0.0,-15000.0,30000.0
2026-04-09,2637,307000.0,-3426.0,38852.0,342426.0
2026-04-09,2642,3000.0,0.0,0.0,3000.0
2026-04-09,2645,-44300.0,-77000.0,-5646.0,-126946.0
2026-04-09,2646,-1032773.0,1000.0,-33384.0,-1065157.0
2026-04-09,2701,7000.0,0.0,-3000.0,4000.0
2026-04-09,2702,-33000.0,0.0,3572.0,-29428.0
2026-04-09,2704,7000.0,0.0,0.0,7000.0
2026-04-09,2705,28000.0,0.0,0.0,28000.0
2026-04-09,2706,10000.0,0.0,0.0,10000.0
2026-04-09,2707,-87000.0,0.0,-4000.0,-91000.0
2026-04-09,2712,18000.0,0.0,0.0,18000.0
2026-04-09,2722,1000.0,0.0,0.0,1000.0
2026-04-09,2723,-15000.0,0.0,-381.0,-15381.0
2026-04-09,2727,-51012.0,0.0,-1018.0,-52030.0
2026-04-09,2731,-968000.0,0.0,-1058.0,-969058.0
2026-04-09,2739,11000.0,0.0,0.0,11000.0
2026-04-09,2748,61000.0,0.0,0.0,61000.0
2026-04-09,2753,-92000.0,0.0,-2153.0,-94153.0
2026-04-09,2762,-1.0,0.0,0.0,-1.0
2026-04-09,2801,7213597.0,-25000.0,158000.0,7346597.0
2026-04-09,2812,1297100.0,-5000.0,-86219.0,1205881.0
2026-04-09,2816,-23000.0,0.0,-2000.0,-25000.0
2026-04-09,2820,89000.0,17000.0,-15000.0,91000.0
2026-04-09,2832,-34900.0,0.0,71.0,-34829.0
2026-04-09,2834,-4910191.0,-15000.0,-170000.0,-5095191.0
2026-04-09,2836,-52000.0,0.0,-25000.0,-77000.0
2026-04-09,2836A,1000.0,0.0,0.0,1000.0
2026-04-09,2838,583000.0,-1000.0,-66000.0,516000.0
2026-04-09,2838A,-2000.0,0.0,0.0,-2000.0
2026-04-09,2845,1548000.0,-9000.0,-84000.0,1455000.0
2026-04-09,2849,10000.0,0.0,0.0,10000.0
2026-04-09,2850,-32000.0,3000.0,-4000.0,-33000.0
2026-04-09,2851,66000.0,12000.0,-11000.0,67000.0
2026-04-09,2852,-114000.0,-2254.0,-2000.0,-118254.0
2026-04-09,2855,-4695000.0,3000.0,0.0,-4692000.0
2026-04-09,2867,5984000.0,0.0,-100000.0,5884000.0
2026-04-09,2880,3280531.0,-146000.0,-287263.0,2847268.0
2026-04-09,2881,-7629164.0,1352614.0,-112588.0,-6389138.0
2026-04-09,2881C,7000.0,0.0,0.0,7000.0
2026-04-09,2882,-1652310.0,2320399.0,61871.0,729960.0
2026-04-09,2882A,-3000.0,0.0,0.0,-3000.0
2026-04-09,2883,4678654.0,-609389.0,-690513.0,3378752.0
2026-04-09,2883B,2000.0,0.0,0.0,2000.0
2026-04-09,2884,4369250.0,-360783.0,-325322.0,3683145.0
2026-04-09,2885,2949340.0,3262173.0,-81791.0,6129722.0
2026-04-09,2886,18563917.0,2866462.0,-331000.0,21099379.0
2026-04-09,2887,4273162.0,-1203613.0,500543.0,3570092.0
2026-04-09,2887E,-20000.0,0.0,0.0,-20000.0
2026-04-09,2887H,-1000.0,0.0,0.0,-1000.0
2026-04-09,2887I,531900.0,0.0,0.0,531900.0
2026-04-09,2889,-170900.0,-4000.0,-55000.0,-229900.0
2026-04-09,2890,8128433.0,-1507951.0,-271906.0,6348576.0
2026-04-09,2891,-19146548.0,-510742.0,-1181011.0,-20838301.0
2026-04-09,2892,6377492.0,-22304.0,-266000.0,6089188.0
2026-04-09,2897,1294000.0,26000.0,-122000.0,1198000.0
2026-04-09,2901,5000.0,0.0,-1000.0,4000.0
2026-04-09,2903,-408000.0,10000.0,-14000.0,-412000.0
2026-04-09,2904,3000.0,0.0,0.0,3000.0
2026-04-09,2905,-112000.0,0.0,-12000.0,-124000.0
2026-04-09,2906,12000.0,0.0,-2000.0,10000.0
2026-04-09,2908,13000.0,0.0,0.0,13000.0
2026-04-09,2910,2000.0,0.0,0.0,2000.0
2026-04-09,2912,541079.0,0.0,-12705.0,528374.0
2026-04-09,2913,-2159000.0,0.0,-1889.0,-2160889.0
2026-04-09,2915,-316000.0,-7000.0,-12079.0,-335079.0
2026-04-09,2923,4000.0,0.0,-1000.0,3000.0
2026-04-09,2929,-50000.0,0.0,0.0,-50000.0
2026-04-09,2939,0.0,0.0,1.0,1.0
2026-04-09,2945,2000.0,0.0,0.0,2000.0
2026-04-09,3002,-526000.0,0.0,-808.0,-526808.0
2026-04-09,3003,42000.0,0.0,-6025.0,35975.0
2026-04-09,3004,-20399.0,0.0,-10298.0,-30697.0
2026-04-09,3005,-614000.0,-53000.0,-70827.0,-737827.0
2026-04-09,3006,-330897.0,-273000.0,-308274.0,-912171.0
2026-04-09,3008,361165.0,-6134.0,5260.0,360291.0
2026-04-09,3010,705000.0,-4997.0,-1489.0,698514.0
2026-04-09,3011,128000.0,0.0,-1000.0,127000.0
2026-04-09,3013,106202.0,0.0,-6278.0,99924.0
2026-04-09,3014,-25000.0,-12540.0,-4000.0,-41540.0
2026-04-09,3015,-38000.0,-11116.0,-7142.0,-56258.0
2026-04-09,3016,-53894.0,0.0,18115.0,-35779.0
2026-04-09,3017,12744.0,-18751.0,-111692.0,-117699.0
2026-04-09,3019,-207000.0,0.0,-31675.0,-238675.0
2026-04-09,3021,7000.0,0.0,0.0,7000.0
2026-04-09,3022,-131000.0,0.0,2185.0,-128815.0
2026-04-09,3023,71000.0,67000.0,-49193.0,88807.0
2026-04-09,3024,-409000.0,0.0,0.0,-409000.0
2026-04-09,3025,114000.0,-5000.0,535.0,109535.0
2026-04-09,3026,693900.0,-1000.0,482765.0,1175665.0
2026-04-09,3027,-49000.0,0.0,0.0,-49000.0
2026-04-09,3028,629000.0,0.0,123721.0,752721.0
2026-04-09,3029,-519001.0,0.0,-2524.0,-521525.0
2026-04-09,3030,-1375396.0,-19000.0,100369.0,-1294027.0
2026-04-09,3031,925000.0,0.0,-5967.0,919033.0
2026-04-09,3032,-42000.0,0.0,32000.0,-10000.0
2026-04-09,3033,-225684.0,-5232.0,-17585.0,-248501.0
2026-04-09,3034,936130.0,-88470.0,-184.0,847476.0
2026-04-09,3035,-93000.0,0.0,161183.0,68183.0
2026-04-09,3036,34404.0,-282865.0,-41219.0,-289680.0
2026-04-09,3037,-216664.0,-63000.0,-725871.0,-1005535.0
2026-04-09,3038,-1000.0,-958.0,-2000.0,-3958.0
2026-04-09,3040,-14000.0,0.0,0.0,-14000.0
2026-04-09,3041,-63000.0,0.0,-71.0,-63071.0
2026-04-09,3042,-204000.0,-1000.0,1040168.0,835168.0
2026-04-09,3043,2000.0,0.0,1000.0,3000.0
2026-04-09,3044,234563.0,-45937.0,-76374.0,112252.0
2026-04-09,3045,4513490.0,1029319.0,-238000.0,5304809.0
2026-04-09,3046,-15000.0,0.0,-984.0,-15984.0
2026-04-09,3047,-261000.0,0.0,179.0,-260821.0
2026-04-09,3048,-454865.0,0.0,-5428.0,-460293.0
2026-04-09,3049,313200.0,0.0,-2419.0,310781.0
2026-04-09,3050,70000.0,0.0,-2000.0,68000.0
2026-04-09,3051,12000.0,0.0,0.0,12000.0
2026-04-09,3052,-316000.0,0.0,-2000.0,-318000.0
2026-04-09,3054,-15000.0,0.0,2611.0,-12389.0
2026-04-09,3055,17000.0,0.0,-235.0,16765.0
2026-04-09,3056,-758999.0,0.0,-8612.0,-767611.0
2026-04-09,3057,-8000.0,0.0,1000.0,-7000.0
2026-04-09,3058,-331000.0,0.0,0.0,-331000.0
2026-04-09,3059,-484000.0,0.0,-1809.0,-485809.0
2026-04-09,3060,-667000.0,0.0,-3640.0,-670640.0
2026-04-09,3062,455050.0,0.0,18468.0,473518.0
